STATION_NO,STATUT,DATE_MAJ_ISO,STATIONNEMENT,OBJECTID,X_32187,Y_32187,LON_WGS84,LAT_WGS84,RUE_REVERSE
0172,Éteint,2025-12-31T21:15:39,Permis,147,248048.68200000003,5187943.7870000005,-71.2438795742185,46.828621198249614,"1801-1925 Rue Jalobert, Quebec, QC, G1L, CAN"
0173,Éteint,2025-12-31T21:15:39,Permis,1062,248253.57012499962,5188360.330125,-71.24124570943846,46.83238566621149,"2210-2240 Rue De La Mélodie, Quebec, QC, G1L, CAN"
0174,Éteint,2025-12-31T21:15:39,Permis,453,248544.91925000027,5188112.479125001,-71.23739635575683,46.8301807689315,"110-186 18e Rue, Quebec, QC, G1L, CAN"
0175,Éteint,2025-12-31T21:15:39,Permis,1166,248855.19600000046,5188764.615,-71.23340937303334,46.8360732445934,"2200-2350 8e Av, Quebec, QC, G1J 3P2, CAN"
0176,Éteint,2025-12-31T21:15:39,Permis,320,248576.35962499958,5188863.441,-71.23707662779883,46.836938762883044,"2501-2695 4e Av, Quebec, QC, G1L, CAN"
0177,Éteint,2025-12-31T21:15:39,Permis,564,248744.5580000002,5188612.854,-71.23484104971804,46.834698763671966,"2105-2191 4e Av, Quebec, QC, G1J 3E5, CAN"
0178,Éteint,2025-12-31T21:15:39,Permis,454,248527.02950000018,5188614.27375,-71.23769260157084,46.834693193455244,"304-380 23e Rue, Quebec, QC, G1L, CAN"
0179,Éteint,2025-12-31T21:15:39,Permis,455,248416.09200000018,5188640.183,-71.23914997231263,46.83491688065823,"2300-2390 2e Av, Quebec, QC, G1L, CAN"
0180,Éteint,2025-12-31T21:15:39,Permis,1168,248359.58550000004,5188595.481000001,-71.23988514618833,46.83450997483293,"2220-2376 Boul Cardinal Villeneuve, Quebec, QC, G1L, CAN"
0181,Éteint,2025-12-31T21:15:39,Permis,974,248535.1299999999,5188294.745999999,-71.23754709323363,46.83181953957558,"1945-1975 Boul Cardinal Villeneuve, Quebec, QC, G1L, CAN"
0182,Éteint,2025-12-31T21:15:39,Permis,975,248623.51900000032,5188249.738,-71.23638301625446,46.831422125767126,"1810-1902 Boul Cardinal Villeneuve, Quebec, QC, G1L 3H1, CAN"
0183,Éteint,2025-12-31T21:15:39,Permis,754,248329.24399999995,5188512.4399999995,-71.24027260446438,46.83376040164625,"2210-2380 Av Choquette, Quebec, QC, G1L, CAN"
0184,Éteint,2025-12-31T21:15:39,Permis,321,248218.54800000042,5188572.539999999,-71.24173102666518,46.83429164200079,"120 25e Rue, Québec, QC, G1L 1V5, CAN"
0185,Éteint,2025-12-31T21:15:39,Permis,976,248357.47412499972,5188318.252125001,-71.2398785938792,46.83201596207484,"2105-2117 1re Av, Quebec, QC, G1L 3M6, CAN"
0186,Éteint,2025-12-31T21:15:39,Permis,148,248706.18099999987,5188217.853,-71.23529563115756,46.831142266925376,"254-290 18e Rue, Quebec, QC, G1L, CAN"
0187,Éteint,2025-12-31T21:15:39,Permis,50,246751.44799999986,5188687.147,-71.26097618795231,46.835196356661534,Rue de la concorde (aucune adresse proche de ce poste)
0188,Éteint,2025-12-31T21:15:39,Permis,126,247694.53562499955,5188742.356125001,-71.24862096070262,46.83577451498541,"101-195 Rue Des Pins O, Quebec, QC, G1L 1J9, CAN"
0189,Éteint,2025-12-31T21:15:39,Permis,49,246983.92899999954,5188192.514249999,-71.25786624418801,46.830767087371136,"2751-2789 Rue De La Concorde, Quebec, QC, G1L, CAN"
0190,Éteint,2025-12-31T21:15:39,Permis,152,247112.3370000003,5188892.443,-71.25627152092753,46.83707445825095,"210-250 Rue De La Sapinière Dorion O, Quebec, QC, G1L 1A4, CAN"
0191,Éteint,2025-12-31T21:15:39,Permis,756,247623.2000000002,5189210.363,-71.24961459739734,46.83997837469598,"10-30 Rue De La Sapinière Dorion O, Quebec, QC, G1L, CAN"
0192,Éteint,2025-12-31T21:15:39,Permis,153,247670.8781249998,5189161.0153749995,-71.24898340108902,46.83953855740245,"22-64 Rue Des Lilas O, Quebec, QC, G1L, CAN"
0193,Éteint,2025-12-31T21:15:39,Permis,983,247224.22475000005,5188879.3895,-71.25480318642587,46.83696671646597,"210-290 Rue Des Lilas O, Quebec, QC, G1L 1B3, CAN"
0194,Éteint,2025-12-31T21:15:39,Permis,1174,246859.71024999954,5188654.62675,-71.25955295190452,46.834913245774665,"310-380 Rue Des Lilas O, Quebec, QC, G1L 1B5, CAN"
0195,Éteint,2025-12-31T21:15:39,Permis,567,247028.35812500026,5188674.038375,-71.25734476013415,46.83510251237753,"300-398 Rue De La Colombière O, Quebec, QC, G1L, CAN"
0196,Éteint,2025-12-31T21:15:39,Permis,325,247429.13499999978,5188922.210999999,-71.25212248180415,46.837369601095524,"106-204 Rue De La Colombière O, Quebec, QC, G1L, CAN"
0197,Éteint,2025-12-31T21:15:39,Permis,979,247663.93324999977,5189074.126,-71.24906357978966,46.838756343946294,"76-100 Rue De La Colombière O, Quebec, QC, G1L 1B9, CAN"
0198,Éteint,2025-12-31T21:15:39,Permis,326,247376.03000000026,5188810.909,-71.25280463385953,46.83636380242106,"104-200 Rue Des Saules O, Quebec, QC, G1L, CAN"
0199,Éteint,2025-12-31T21:15:39,Permis,982,246998.97924999986,5188577.443499999,-71.25771764723562,46.83423104067614,"316-390 Rue Des Saules O, Quebec, QC, G1L 1E8, CAN"
0200,Éteint,2025-12-31T21:15:39,Permis,755,247052.7878750004,5188526.0655000005,-71.25700583950555,46.833773534794005,"304-390 Rue Des Frênes O, Quebec, QC, G1L 1G8, CAN"
0201,Éteint,2025-12-31T21:15:39,Permis,1065,247457.74074999988,5188776.460999999,-71.25172921321584,46.83606096341963,"106-202 Rue Des Frênes O, Quebec, QC, G1L 1G5, CAN"
0202,Éteint,2025-12-31T21:15:39,Permis,752,247423.0379999997,5188675.432,-71.25217142726736,46.8351491636225,"106-150 Rue Des Peupliers O, Quebec, QC, G1L, CAN"
0203,Éteint,2025-12-31T21:15:39,Permis,753,247128.07112499978,5188488.887250001,-71.25601435295229,46.83344561843098,"310-330 Rue Des Peupliers O, Quebec, QC, G1L, CAN"
0204,Éteint,2025-12-31T21:15:39,Permis,563,247232.87225000001,5188349.060875,-71.25462304355315,46.832196868808296,"309-335 Rue Des Chênes O, Quebec, QC, G1L, CAN"
0205,Éteint,2025-12-31T21:15:39,Permis,1167,247532.26099999994,5188560.645,-71.25072533751266,46.8341259906273,"2770 Av Duval, Québec, QC, G1L 4N1, CAN"
0206,Éteint,2025-12-31T21:15:39,Permis,560,247826.49000000022,5188841.522,-71.24690362478498,46.83667786744184,"56-90 Rue Des Pins O, Quebec, QC, G1L 1J8, CAN"
0207,Éteint,2025-12-31T21:15:39,Permis,319,247124.31537500024,5188197.553375,-71.25602682888261,46.830824585919345,"305-395 Rue Des Bouleaux O, Quebec, QC, G1L 1M2, CAN"
0208,Éteint,2025-12-31T21:15:39,Permis,978,247944.07574999984,5188752.652625,-71.24535119546465,46.83588848533585,"2-50 Rue Des Bouleaux O, Quebec, QC, G1L, CAN"
0209,Éteint,2025-12-31T21:15:39,Permis,322,247977.3057500003,5188689.892625,-71.24490780386877,46.83532675946252,"24-56 Rue Des Ormes, Quebec, QC, G1L 1M4, CAN"
0210,Éteint,2025-12-31T21:15:39,Permis,565,247999.07799999975,5188602.613,-71.24461156361211,46.83454348690732,"31-53 Rue Des Épinettes, Quebec, QC, G1L, CAN"
0211,Éteint,2025-12-31T21:15:39,Permis,1172,247601.11099999957,5188403.402000001,-71.2498031852763,46.832717417968354,"101-189 Boul Des Cèdres, Quebec, QC, G1L 1M8, CAN"
0212,Éteint,2025-12-31T21:15:39,Permis,324,247330.42899999954,5188238.528999999,-71.25333043376033,46.83121099695867,"201-301 Boul Des Cèdres, Quebec, QC, G1L 1N8, CAN"
0213,Éteint,2025-12-31T21:15:39,Permis,562,247366.4952499997,5188170.062375,-71.2528491068172,46.83059821206258,"195-299 Rue Joly, Quebec, QC, G1L 1N7, CAN"
0214,Éteint,2025-12-31T21:15:39,Permis,1264,247310.77362500038,5187963.985874999,-71.25355354087947,46.82873963333263,"303-385 Rue Dupuy, Quebec, QC, G1L 1P2, CAN"
0215,Éteint,2025-12-31T21:15:39,Permis,1175,247763.0164999999,5189032.895,-71.24775955019855,46.838393941243204,"21-55 Rue Des Saules O, Quebec, QC, G1L, CAN"
0216,Éteint,2025-12-31T21:15:39,Permis,151,246804.34100000001,5188482.0940000005,-71.2602568455236,46.833356402887055,"3201-3291 Rue De La Concorde, Quebec, QC, G1L, CAN"
0217,Éteint,2025-12-31T21:15:39,Permis,980,247102.85199999996,5188557.014625,-71.25635351624533,46.834056277260125,"304-390 Rue Des Frênes O, Quebec, QC, G1L 1G8, CAN"
0218,Éteint,2025-12-31T21:15:39,Permis,1066,247283.12799999956,5188268.234750001,-71.25395415278784,46.831474134341825,"2625-2675 Av Dumas, Quebec, QC, G1L, CAN"
0219,Éteint,2025-12-31T21:15:39,Permis,323,247020.29899999965,5188242.79975,-71.25739589579906,46.831222588292675,"2825-2835 Rue Émile Bouchard, Quebec, QC, G1L, CAN"
0220,Éteint,2025-12-31T21:15:39,Permis,981,247068.4963750001,5188352.414625,-71.256778006789,46.83221281244667,"2828-2970 Av Livernois, Quebec, QC, G1L, CAN"
0221,Éteint,2025-12-31T21:15:39,Permis,150,247116.82550000027,5188389.864250001,-71.25614926275763,46.83255387889547,"2825-2985 Av Sarrazin, Quebec, QC, G1L, CAN"
0222,Éteint,2025-12-31T21:15:39,Permis,328,247282.32550000027,5188448.651875,-71.25398736974753,46.8330970163694,"2820-2998 Av Valmont Martin, Quebec, QC, G1L 1H8, CAN"
0223,Éteint,2025-12-31T21:15:39,Permis,329,247386.36400000006,5188505.927999999,-71.25263086541844,46.83362122183809,"2825-2995 Rue Du Curé Couture, Quebec, QC, G1L, CAN"
0224,Éteint,2025-12-31T21:15:39,Permis,566,247478.67899999954,5188546.499,-71.25142591014925,46.83399413075151,"196-200 Rue Des Chênes O, Quebec, QC, G1L, CAN"
0225,Éteint,2025-12-31T21:15:39,Permis,327,247330.88237500004,5188783.53475,-71.25339300603055,46.836113662196865,"3216-3220 Av Duval, Quebec, QC, G1L 4P2, CAN"
0226,Éteint,2025-12-31T21:15:39,Permis,1173,247601.7450000001,5188909.459000001,-71.2498581981111,46.83726973575389,"3131-3185 Av Du Colisée, Quebec, QC, G1L 4A8, CAN"
0227,Éteint,2025-12-31T21:15:39,Permis,154,247827.95199999958,5188845.967,-71.2468850141922,46.83671797775369,"2905-2981 Av Des Cerisiers, Quebec, QC, G1L, CAN"
0228,Éteint,2025-12-31T21:15:39,Permis,1171,247752.0089999996,5188997.127,-71.2478993820552,46.838071245518556,"3110-3208 Av Des Cerisiers, Quebec, QC, G1L, CAN"
0229,Éteint,2025-12-31T21:15:39,Permis,1263,247116.3289999999,5187977.404999999,-71.25610373348907,46.82884353879629,"303-385 Rue Dupuy, Quebec, QC, G1L 1P2, CAN"
0230,Éteint,2025-12-31T21:15:39,Permis,284,247841.61050000042,5189372.851749999,-71.24677163852677,46.8414587663673,"11-73 Rue De La Sapinière Dorion E, Quebec, QC, G1L 3R5, CAN"
0231,Éteint,2025-12-31T21:15:39,Permis,285,248259.52725000028,5189634.48725,-71.2413252549582,46.84384793786151,"441-793 Rue De La Sapinière Dorion E, Quebec, QC, G1J 5C1, CAN"
0232,Éteint,2025-12-31T21:15:39,Permis,933,248431.0223749997,5189712.159375001,-71.23908648886237,46.844561181919445,"3442-3474 Rue Des Aulnes, Quebec, QC, G1J, CAN"
0233,Éteint,2025-12-31T21:15:39,Permis,286,248247.53087500017,5189537.1068750005,-71.2414704776417,46.84297092829098,"421-795 Rue Des Lilas E, Quebec, QC, G1J, CAN"
0234,Éteint,2025-12-31T21:15:39,Permis,932,247998.85962499958,5189381.575375,-71.24471123691495,46.84155067131243,"201-395 Rue Des Lilas E, Quebec, QC, G1L, CAN"
0235,Éteint,2025-12-31T21:15:39,Permis,283,248231.0543750003,5189431.508749999,-71.24167341216193,46.84201961460284,"413-775 Rue De La Colombière E, Quebec, QC, G1J 1E2, CAN"
0236,Éteint,2025-12-31T21:15:39,Permis,1004,248529.0111250002,5189616.5024999995,-71.23779003021983,46.84370898234394,"801-931 Rue De La Colombière E, Quebec, QC, G1J, CAN"
0237,Éteint,2025-12-31T21:15:39,Permis,1238,248435.017,5189462.691,-71.23900334232043,46.842317411515964,"3225-3299 8e Av, Quebec, QC, G1J, CAN"
0238,Éteint,2025-12-31T21:15:39,Permis,934,248178.80399999954,5189304.134,-71.24234262246809,46.84086936683512,"201-397 Rue Des Saules E, Quebec, QC, G1L 1R8, CAN"
0239,Éteint,2025-12-31T21:15:39,Permis,619,248077.37437499966,5189222.327,-71.24366216419845,46.84012483562348,"3101-3199 2e Av, Quebec, QC, G1L 3G1, CAN"
0241,Éteint,2025-12-31T21:15:39,Permis,287,248287.96862499975,5189271.4015,-71.24090747540416,46.840584192087995,"210-398 Rue Des Frênes E, Quebec, QC, G1L, CAN"
0242,Éteint,2025-12-31T21:15:39,Permis,288,248244.97737499978,5189183.011499999,-71.24146012944021,46.83978542469048,"301-303 Rue Des Peupliers E, Quebec, QC, G1L, CAN"
0243,Éteint,2025-12-31T21:15:39,Permis,1247,247822.04287500028,5188922.646,-71.24697203306094,46.837407242603625,"14-48 Rue Des Peupliers O, Quebec, QC, G1L, CAN"
0244,Éteint,2025-12-31T21:15:39,Permis,289,247940.9101250004,5188833.680375,-71.24540277109124,46.836617105228974,"16-50 Rue Des Chênes O, Quebec, QC, G1L, CAN"
0245,Éteint,2025-12-31T21:15:39,Permis,935,248430.0530000003,5189134.277000001,-71.23902790780441,46.839362721081514,"403-795 Rue Des Chênes E, Quebec, QC, G1J 1K5, CAN"
0246,Éteint,2025-12-31T21:15:39,Permis,290,248210.70524999965,5189062.1635,-71.24189444834413,46.838695417483905,"150-292 Rue Des Pins E, Quebec, QC, G1L, CAN"
0247,Éteint,2025-12-31T21:15:39,Permis,670,248162.5499999998,5188853.301999999,-71.24249983391607,46.83681249682804,"28-66 Rue Des Bouleaux E, Quebec, QC, G1L, CAN"
0248,Éteint,2025-12-31T21:15:39,Permis,620,248519.00287500024,5189073.662249999,-71.23785438197952,46.83882497958572,"2601-2605 Rue De Tadoussac, Quebec, QC, G1J, CAN"
0249,Éteint,2025-12-31T21:15:39,Permis,936,248549.52612499986,5189023.384625001,-71.2374480625417,46.83837528218365,"2601-2605 Rue De Tadoussac, Quebec, QC, G1J, CAN"
0250,Éteint,2025-12-31T21:15:39,Permis,344,248444.81199999992,5189019.913125001,-71.23882032688927,46.83833520178804,"132-170 Rue Godbout, Quebec, QC, G1L 1T9, CAN"
0251,Éteint,2025-12-31T21:15:39,Permis,291,248300.63300000038,5188861.205875,-71.24069074110706,46.83689532430624,"2701-2749 2e Av, Quebec, QC, G1L, CAN"
0252,Éteint,2025-12-31T21:15:39,Permis,292,247974.19799999986,5188955.598999999,-71.24498157495754,46.83771667253431,"2901-2995 1re Av, Quebec, QC, G1L 3P2, CAN"
0253,Éteint,2025-12-31T21:15:39,Permis,937,248215.45799999963,5189032.141000001,-71.24182842732596,46.838425751942516,"2802-2898 2e Av, Quebec, QC, G1L, CAN"
0254,Éteint,2025-12-31T21:15:39,Permis,794,248024.62600000016,5189301.987,-71.24436355873958,46.84083692687869,"3301-3395 2e Av, Quebec, QC, G1L 3G5, CAN"
0255,Éteint,2025-12-31T21:15:39,Permis,1237,248040.72837499995,5189108.15425,-71.24412838951726,46.83909466566716,"4-20 Rue Sir Thomas Chapais, Quebec, QC, G1L 3G1, CAN"
0258,Éteint,2025-12-31T21:15:39,Permis,16,248652.75700000022,5189192.5907499995,-71.23611560173289,46.83990609950162,"2700-2812 Av Bergemont, Quebec, QC, G1J 3T7, CAN"
0259,Éteint,2025-12-31T21:15:39,Permis,1239,248422.58100000024,5189487.077,-71.23916938597837,46.84253572462502,"3225-3299 8e Av, Quebec, QC, G1J, CAN"
0260,Éteint,2025-12-31T21:15:39,Permis,938,248563.7246249998,5189638.41275,-71.23733762427769,46.84390901001809,"3324-3440 Rue Des Aulnes, Quebec, QC, G1J, CAN"
0261,Éteint,2025-12-31T21:15:39,Permis,621,248026.38650000002,5188690.1532499995,-71.24426447630275,46.83533328915241,"29 Rue Des Ormes, App 1-1A, Quebec, QC, G1L 1M5, CAN"
0262,Éteint,2025-12-31T21:15:39,Permis,1023,247433.53699999955,5188404.649,-71.25199982420318,46.832714225451035,"210-290 Rue Des Bouleaux O, Quebec, QC, G1L, CAN"
0263,Éteint,2025-12-31T21:15:39,Permis,481,247514.2120000003,5188648.506999999,-71.25097293240042,46.83491480591985,"102-190 Rue Des Pins O, Quebec, QC, G1L 1K1, CAN"
0264,Éteint,2025-12-31T21:15:39,Permis,1240,249023.4450000003,5189166.777000001,-71.23125297534814,46.83970503869088,"Boul Henri Bourassa, Quebec, QC, G1J, CAN"
0265,Éteint,2025-12-31T21:15:39,Permis,1241,248934.54800000042,5188965.517999999,-71.232393750447,46.83788714529095,"1111-1133 Rue Jérémie Fortin, Quebec, QC, G1J, CAN"
0266,Éteint,2025-12-31T21:15:39,Permis,939,248837.06287499983,5189243.759125,-71.23370574015892,46.84038190170511,"2400-2480 Av Du Mont Thabor, Quebec, QC, G1J, CAN"
0267,Éteint,2025-12-31T21:15:39,Permis,293,249009.84312499966,5189035.419500001,-71.23141525064719,46.83852226176299,"2300-2380 Av Du Mont Thabor, Quebec, QC, G1J 3W7, CAN"
0268,Éteint,2025-12-31T21:15:39,Permis,1242,249104.34949999955,5189388.1559999995,-71.23021935585113,46.84170324332206,"2400-2490 Av De Vitré, Quebec, QC, G1J 4A6, CAN"
0269,Éteint,2025-12-31T21:15:39,Permis,622,248826.10199999996,5189658.446,-71.23390023012645,46.844111327661956,"2601-2695 Av De Vitré, Quebec, QC, G1J 4B2, CAN"
0270,Éteint,2025-12-31T21:15:39,Permis,940,248615.39599999972,5189837.955,-71.23668473608741,46.845708367313044,"2721-2741 Av Pierre Boucher, Quebec, QC, G1J, CAN"
0271,Éteint,2025-12-31T21:15:39,Permis,491,248691.24399999995,5189692.734999999,-71.23567247754147,46.844408426850926,"2601-2685 Av Pierre Boucher, Quebec, QC, G1J, CAN"
0272,Éteint,2025-12-31T21:15:39,Permis,1243,248840.93699999992,5189432.172,-71.23367802558502,46.84207710988552,"2511-2581 Av Perrault, Quebec, QC, G1J, CAN"
0273,Éteint,2025-12-31T21:15:39,Permis,294,249074.26099999994,5189516.857000001,-71.23062950553314,46.842858466580566,"2410-2490 Av De La Ronde, Quebec, QC, G1J, CAN"
0274,Éteint,2025-12-31T21:15:39,Permis,673,248873.12100000028,5189728.859999999,-71.23329241345378,46.84474869273611,"2602-2690 Av De La Ronde, Quebec, QC, G1J, CAN"
0275,Éteint,2025-12-31T21:15:39,Permis,941,248871.6540000001,5189809.630000001,-71.23332153432125,46.845475141883014,"2601-2697 Av Maufils, Quebec, QC, G1J 4L1, CAN"
0276,Éteint,2025-12-31T21:15:39,Permis,942,249324.29224999994,5189333.406625001,-71.22732930535888,46.84122909911593,"2205-2299 Av Maufils, Quebec, QC, G1J 4K2, CAN"
0277,Éteint,2025-12-31T21:15:39,Permis,61,249263.28587500006,5189512.3805,-71.22815083192559,46.8428339893907,"1810-1998 24e Rue, Quebec, QC, G1J, CAN"
0278,Éteint,2025-12-31T21:15:39,Permis,492,248967.4589999998,5189826.23,-71.23206749272529,46.845632508753354,"2660-2670 Av Champfleury, Quebec, QC, G1J 4P4, CAN"
0279,Éteint,2025-12-31T21:15:39,Permis,493,249122.28825000022,5189887.193375001,-71.23004499652417,46.84619387434532,"2625-2631 Av Bardy, Quebec, QC, G1J, CAN"
0280,Éteint,2025-12-31T21:15:39,Permis,1162,249439.85887499992,5189576.062999999,-71.22584366312617,46.84342155388056,"2292-2350 Av Bardy, Quebec, QC, G1J 0H6, CAN"
0281,Éteint,2025-12-31T21:15:39,Permis,675,249364.76999999955,5189917.086999999,-71.22686947355548,46.846483017516086,"2530-2550 Av Monseigneur Gosselin, Quebec, QC, G1J 0B1, CAN"
0283,Éteint,2025-12-31T21:15:39,Permis,295,248824.35500000045,5190274.082250001,-71.23399857003146,46.84964917860676,"2222-2322 Rue Alexandra, Quebec, QC, G1J 1A1, CAN"
0284,Éteint,2025-12-31T21:15:39,Permis,943,248659.31300000008,5189958.4690000005,-71.23612376167554,46.84679616313368,"1600-1690 Rue Antoine Silvy, Quebec, QC, G1J, CAN"
0285,Éteint,2025-12-31T21:15:39,Permis,62,248825.68099999987,5189856.73,-71.23393004301956,46.84589497009873,"1600-1698 27e Rue, Quebec, QC, G1J, CAN"
0286,Éteint,2025-12-31T21:15:39,Permis,1124,249057.56300000008,5189978.791999999,-71.23090477826788,46.84701244103894,"2030-2160 Rue Geneviève Lamarre, Quebec, QC, G1J, CAN"
0287,Éteint,2025-12-31T21:15:39,Permis,1012,249091.57799999975,5189941.821,-71.2304542964583,46.8466827125386,"2644-2650 Av Bardy, Quebec, QC, G1J, CAN"
0288,Éteint,2025-12-31T21:15:39,Permis,800,249014.38499999978,5189777.153000001,-71.23144626556805,46.84519496610856,"1801-1995 26e Rue, Quebec, QC, G1J 1J3, CAN"
0289,Éteint,2025-12-31T21:15:39,Permis,1010,248866.9740000004,5189637.82,-71.23336185835505,46.843929219418854,"2600-2684 Av De Vitré, Quebec, QC, G1J 4B1, CAN"
0290,Éteint,2025-12-31T21:15:39,Permis,226,249168.05700000003,5189779.404999999,-71.22943180216282,46.84522808118802,"1820-1990 Rue Des Intendants, Quebec, QC, G1J, CAN"
0291,Éteint,2025-12-31T21:15:39,Permis,1123,249258.06199999992,5189745.239,-71.2282476246504,46.844928251966955,"2461-2495 Av Bardy, Quebec, QC, G1J 1L7, CAN"
0292,Éteint,2025-12-31T21:15:39,Permis,1007,249008.05487500038,5189511.112,-71.23149677053428,46.84280124328717,"1500-1580 25e Rue, Quebec, QC, G1J, CAN"
0293,Éteint,2025-12-31T21:15:39,Permis,1008,249075.28699999955,5189336.705875,-71.23059408467606,46.84123798814035,"1412-1490 24e Rue, Quebec, QC, G1J 5B3, CAN"
0294,Éteint,2025-12-31T21:15:39,Permis,58,249310.34499999974,5189557.414000001,-71.22753935268409,46.843243015235664,"1810-1998 24e Rue, Quebec, QC, G1J, CAN"
0295,Éteint,2025-12-31T21:15:39,Permis,197,249305.86899999995,5189693.634,-71.22761457906469,46.84446802090319,"2461-2495 Av Bardy, Quebec, QC, G1J 1L7, CAN"
0296,Éteint,2025-12-31T21:15:39,Permis,59,249399.7960000001,5189539.446,-71.2263644562059,46.84308883049629,"1810-1998 Rue Sir Adolphe Chapleau, Quebec, QC, G1J, CAN"
0297,Éteint,2025-12-31T21:15:39,Permis,357,249375.3169999998,5189432.489,-71.2266724052886,46.842124652235334,"1805-1985 23e Rue, Quebec, QC, G1J, CAN"
0298,Éteint,2025-12-31T21:15:39,Permis,199,249350.642,5189358.598999999,-71.22698692556983,46.84145791392899,"1700-1790 23e Rue, Quebec, QC, G1J, CAN"
0299,Éteint,2025-12-31T21:15:39,Permis,1009,248863.0889999997,5189512.119000001,-71.23339740289954,46.84279814033138,"2501-2595 Av Pierre Boucher, Quebec, QC, G1J 3X9, CAN"
